roster_randomid,url,action,created_at,interaction_seconds,remote_ip
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-26T20:06:40Z,,104.1.253.179
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-26T20:06:39Z,,104.1.253.179
106707,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27477?module_item_id=62416,show,2016-06-26T14:51:08Z,48.0,104.1.253.179
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-26T14:51:06Z,,104.1.253.179
106707,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27478?module_item_id=62425,show,2016-06-26T14:51:04Z,,104.1.253.179
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-26T14:50:59Z,,104.1.253.179
106707,https://canvas.eee.uci.edu/courses/2230/files/748077/download?wrap=1,show,2016-06-26T14:04:07Z,,104.1.253.179
106707,https://canvas.eee.uci.edu/courses/2230/files/748049/download?wrap=1,show,2016-06-26T14:03:58Z,,104.1.253.179
106707,https://canvas.eee.uci.edu/courses/2230/files/748083/download?wrap=1,show,2016-06-26T14:03:56Z,,104.1.253.179
106707,https://canvas.eee.uci.edu/courses/2230/files/748027/download?wrap=1,show,2016-06-26T14:03:19Z,,104.1.253.179
106707,https://canvas.eee.uci.edu/courses/2230/files/748094/download?wrap=1,show,2016-06-26T14:03:06Z,,104.1.253.179
106707,https://canvas.eee.uci.edu/courses/2230/files/748054/download?wrap=1,show,2016-06-26T14:03:05Z,,104.1.253.179
106707,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-26T04:48:54Z,,66.87.130.251
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-26T04:48:43Z,,66.87.130.251
106707,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-25T17:58:30Z,26.0,104.34.52.35
106707,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-25T17:57:20Z,,104.34.52.35
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-24T23:00:58Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/pages/weekly-due-dates,show,2016-06-24T22:59:25Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-24T22:57:48Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-24T22:57:44Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/discussion_topics/29640,show,2016-06-24T22:57:41Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/announcements,index,2016-06-24T22:57:36Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/files/748094/download?wrap=1,show,2016-06-24T22:54:08Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/files/748054/download?wrap=1,show,2016-06-24T22:54:05Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-24T22:51:17Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-24T22:50:57Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-24T22:49:53Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-24T22:49:48Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-24T22:48:54Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-24T22:48:44Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/files/748103/download?wrap=1,show,2016-06-24T22:45:26Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/files/748053/download?wrap=1,show,2016-06-24T22:45:24Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/files/748048/download?wrap=1,show,2016-06-24T22:45:05Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-24T04:38:17Z,49.0,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-24T04:38:01Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27420,show,2016-06-23T05:16:12Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/discussion_topics,index,2016-06-23T05:16:02Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-23T05:16:01Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/announcements,index,2016-06-23T05:15:59Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27491,show,2016-06-23T05:15:53Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/announcements,index,2016-06-23T05:15:50Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27490,show,2016-06-23T05:15:38Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/announcements,index,2016-06-23T05:15:35Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27489,show,2016-06-23T05:15:32Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/announcements,index,2016-06-23T05:15:20Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27488,show,2016-06-23T05:15:04Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/announcements,index,2016-06-23T05:14:59Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27488,show,2016-06-23T05:14:56Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/announcements,index,2016-06-23T05:14:44Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27482,show,2016-06-23T05:14:40Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/announcements,index,2016-06-23T05:14:28Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-23T05:14:05Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230?view=feed,show,2016-06-21T18:39:32Z,,169.234.64.251
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-21T18:39:26Z,,169.234.64.251
106707,https://canvas.eee.uci.edu/courses/2230/announcements,index,2016-06-21T18:39:17Z,,169.234.64.251
106707,https://ucirvine.instructure.com/api/v1/courses/2230/pages/course-overview-video?mobileAuthCacheKey=8043c9a5,show,2016-06-21T18:34:02Z,,169.234.64.251
106707,https://ucirvine.instructure.com/api/v1/courses/2230/pages/course-overview-video?mobileAuthCacheKey=8043c9a5,show,2016-06-21T18:33:57Z,,169.234.64.251
106707,https://ucirvine.instructure.com/api/v1/courses/2230/pages/course-overview-video?mobileAuthCacheKey=8043c9a5,show,2016-06-21T18:33:56Z,,169.234.64.251
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-21T18:30:23Z,,169.234.64.251
106707,https://canvas.eee.uci.edu/courses/2230?view=feed,show,2016-06-21T18:30:05Z,,169.234.64.251
106707,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27477,show,2016-06-21T18:29:26Z,,169.234.64.251
106707,https://canvas.eee.uci.edu/courses/2230?view=feed,show,2016-06-21T18:29:21Z,,169.234.64.251
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49369,show,2016-06-21T18:29:11Z,,169.234.64.251
