roster_randomid,url,action,created_at,interaction_seconds,remote_ip
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-30T22:21:24Z,,169.234.63.151
104500,https://canvas.eee.uci.edu/courses/2230/pages/reading-schedule?module_item_id=62397,show,2016-06-30T22:21:18Z,,169.234.63.151
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-30T22:21:14Z,,169.234.63.151
104500,https://canvas.eee.uci.edu/courses/2230/files/747534/download?wrap=1,show,2016-06-30T21:36:27Z,,169.234.63.151
104500,https://canvas.eee.uci.edu/courses/2230/pages/list-of-important-concepts?module_item_id=62386,show,2016-06-30T21:26:03Z,,169.234.63.151
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-30T21:25:45Z,,169.234.63.151
104500,https://canvas.eee.uci.edu/courses/2230/pages/week-2-daily-lectures?module_item_id=62422,show,2016-06-30T21:15:09Z,,169.234.63.151
104500,https://canvas.eee.uci.edu/courses/2230/pages/week-2-daily-lectures?module_item_id=62422,show,2016-06-30T21:14:48Z,,169.234.63.151
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-30T21:14:16Z,,169.234.63.151
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-30T21:13:55Z,,169.234.63.151
104500,https://canvas.eee.uci.edu/courses/2230/assignments/49370,show,2016-06-30T04:07:47Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-30T01:02:32Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/pages/week-2-daily-lectures?module_item_id=62422,show,2016-06-30T01:01:48Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-29T17:34:55Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/assignments,index,2016-06-29T17:34:55Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/assignments/49369,show,2016-06-29T17:34:46Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/assignments/49369,show,2016-06-29T05:17:58Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/assignments/49369/submissions,create,2016-06-29T05:17:58Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/files/748068/download?wrap=1,show,2016-06-29T04:40:58Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/assignments/49369,show,2016-06-29T04:40:42Z,12.0,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/pages/week-2-daily-lectures?module_item_id=62422,show,2016-06-29T02:53:43Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-29T01:39:45Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/files/748110/download?wrap=1,show,2016-06-29T01:39:03Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/assignments/49370,show,2016-06-29T01:38:48Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-29T01:38:01Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/pages/week-2-daily-lectures?module_item_id=62422,show,2016-06-28T03:49:42Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-28T03:49:34Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/pages,index,2016-06-28T03:49:34Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-28T03:49:29Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-28T03:49:19Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-28T03:49:10Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/files/742190/download?download_frd=1,show,2016-06-28T03:02:35Z,,184.189.203.244
104500,https://canvas.eee.uci.edu/courses/2230/files/742190?module_item_id=62039,show,2016-06-28T03:02:28Z,,184.189.203.244
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-28T03:02:17Z,,184.189.203.244
104500,https://canvas.eee.uci.edu/courses/2230/assignments/49368,show,2016-06-27T17:48:41Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/assignments/49368,show,2016-06-27T03:54:50Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-26T20:46:01Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/files/748012/download?wrap=1,show,2016-06-26T17:56:49Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/assignments/49368,show,2016-06-26T06:36:51Z,19.0,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-26T06:36:41Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-25T04:41:05Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-25T03:45:55Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-25T02:56:17Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-25T00:07:26Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-24T01:28:34Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/files/742190?module_item_id=62039,show,2016-06-24T01:27:41Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-24T01:27:31Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-24T00:40:13Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-24T00:39:57Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/files/742190/download?download_frd=1,show,2016-06-24T00:39:21Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/files/742190?module_item_id=62039,show,2016-06-24T00:39:19Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-24T00:39:15Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/announcements,index,2016-06-24T00:39:10Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-24T00:38:05Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-24T00:38:00Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/pages/reading-schedule?module_item_id=62397,show,2016-06-23T00:09:15Z,25.0,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-23T00:09:05Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-22T23:01:53Z,12.0,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-22T23:01:47Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/pages/reading-schedule?module_item_id=62397,show,2016-06-22T05:40:48Z,13.0,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-22T05:40:45Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/pages/5-box-solution-format?module_item_id=62400,show,2016-06-22T05:40:41Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-22T05:40:28Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/users,roster,2016-06-22T05:40:15Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/discussion_topics,index,2016-06-22T05:40:14Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-22T05:40:05Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27498,show,2016-06-22T05:40:01Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/discussion_topics,index,2016-06-22T05:39:51Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/announcements,index,2016-06-22T05:39:42Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-22T05:39:08Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-22T05:38:52Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27477?module_item_id=62416,show,2016-06-22T05:38:47Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/files/742190/download?download_frd=1,show,2016-06-22T05:25:11Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/files/742190?module_item_id=62039,show,2016-06-22T05:25:08Z,12.0,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-22T05:24:57Z,13.0,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-22T05:09:47Z,11.0,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-22T05:09:36Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/assignments/49403?module_item_id=62408,show,2016-06-22T05:09:29Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-22T05:08:17Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/files/742190/download?download_frd=1,show,2016-06-22T05:07:15Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/files/742190?module_item_id=62039,show,2016-06-22T05:07:13Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-22T05:07:04Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/files/748073/download?wrap=1,show,2016-06-20T19:06:58Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/files/748073/download?wrap=1,show,2016-06-20T17:50:44Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27494,show,2016-06-20T17:50:25Z,13.0,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/announcements,index,2016-06-20T17:50:20Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/announcements,index,2016-06-20T17:50:02Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-20T04:18:57Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-06-20T04:18:07Z,33.0,70.187.187.85
